圈层ID,总词数,总句子数,平均句长,型例比(TTR),分析性(Analytic),影响力(Clout),真实性(Authentic),积极语气(Tone_pos),消极语气(Tone_neg),净语气(Tone_net),高频词(Top20)
8064,753,154,8.7,0.2842,0.070385,0.002656,0.014608,0.01328,0.0,0.01328,更新(0); 体验(1); 系统(2); 功能(3); 月(4); 越来越(5); ColorOS(6); 更(7); 用户(8)
8636,46,18,4.56,0.4565,0.021739,0.043478,0.0,0.065217,0.0,0.065217,比亚迪(0); 赞(1); 难弄(2); 咦(3); 真(4); 1(5); 期(6); 速度(7); 太快(8)
6072,77,15,9.13,0.6104,0.077922,0.038961,0.025974,0.0,0.0,0.0,最后(0); 一句(1); 最能(2); 打动(3); 笑(4); cry(5); 根据(6); 体验(7); 玩(8); 依然(9); 知识(10)
37328,469,9,103.11,0.0704,0.0,0.0,0.0,0.0,0.0,0.0,山西(0); 教育(1); 推荐(2); 2025(3); 年(4); 五年制(5); 职业(6); 学校(7); 报考(8); 院校(9); 山西省(10); 中职(11); 欢迎(12)
8731,122,32,6.88,0.4918,0.04918,0.0,0.008197,0.008197,0.02459,-0.016393,卢瑟(0); 像(1); 金(2); 并(3); 橘(4); 镰(5); 汉堡(6); 打开(7); 窗户(8); loser(9)
8806,85,30,4.87,0.1647,0.0,0.0,0.0,0.047059,0.0,0.047059,good(0); 赞(1); 微笑(2); 道理(3); 888(4); 鲜花(5)
8358,368,27,23.81,0.4022,0.103261,0.013587,0.038043,0.005435,0.0,0.005435,地区(0); 人才(1)
8328,843,105,15.27,0.3108,0.064057,0.004745,0.023725,0.0,0.0,0.0,Claude(0); Gemini(1); 4(2)
8792,438,42,16.36,0.3128,0.027397,0.004566,0.018265,0.0,0.0,0.0,十年(0); 之前(1); 谢勇(2); 忆昔(3); 开元(4); 全盛(5); 日(6); 王怜花(7); 笑哈哈(8)
7771,182,66,5.15,0.1484,0.0,0.005495,0.010989,0.010989,0.0,0.010989,good(0); 微笑(1); Repost(2); 打(3); call(4); 赞(5); 明白(6); 建议(7); 大家(8); 不要(9); 轻易(10); 离职(11); 允悲(12)
8747,32,12,4.0,0.4062,0.0,0.0,0.0,0.0,0.0,0.0,心(0); 鲜花(1); 送(2); 花花(3); 哟(4); 不错(5); 二哈(6)
8349,159,16,17.56,0.5849,0.075472,0.0,0.025157,0.018868,0.0,0.018868,杭州(0); 双休(1); 高薪(2); 程序员(3); 生活(4); 这么(5); 多(6); 好玩(7); 城市(8)
8079,22,11,4.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,
8181,487,54,12.72,0.0986,0.092402,0.002053,0.0,0.022587,0.002053,0.020534,工种(0); 烧烤(1); 料理(2); 师(3); 社部(4); 发布(5); 帮(6); 睡(7)
8652,156,78,4.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,
37190,596,14,82.29,0.0604,0.0,0.018456,0.0,0.0,0.0,0.0,教育(0); 学校(1); 山西(2); 推荐(3); 2025(4); 年(5); 五年制(6); 职业(7); 报考(8); 院校(9); 山西省(10); 中职(11); 欢迎(12)
7723,822,19,89.89,0.0487,0.0,0.019465,0.0,0.0,0.0,0.0,2025(0); 学校(1); 报考(2); 考生(3); 山西(4); 咨询会(5); 年(6); 五年制(7); 职业(8); 教育(9); 中职(10); 推荐(11); 欢迎(12)
8514,916,57,23.95,0.2282,0.025109,0.0,0.066594,0.005459,0.008734,-0.003275,帽子(0); 戴帽子(1); 好看(2); 不行(3); 不平(4); 丑(5); 难道(6); 怪路(7)
8199,2174,98,40.21,0.0396,0.054278,0.0,0.01104,0.0069,0.0,0.0069,西安(0); 西安市(1); 一周(2); 高温(3); 持续(4); 陕西(5); 实施(6); 县域(7); 普通高中(8); 头雁(9); 教师(10); 计划(11); 建议(12)
8320,114,44,4.84,0.2456,0.04386,0.0,0.026316,0.0,0.0,0.0,挣(0); 花(1); 两个(2); 哪里(3); 剩下(4); 摊手(5); 身边(6); 农村(7); 很多(8)
8200,373,82,7.89,0.3137,0.032172,0.013405,0.013405,0.032172,0.0,0.032172,诈骗(0); 赞(1); 你们(2); 前程无忧(3); 中国(4); 上海(5); 企业(6)
8487,230,25,14.84,0.6304,0.108696,0.030435,0.047826,0.004348,0.008696,-0.004348,学(0); 文科(1); 普通人(2); 更(3); 机会(4); 手艺(5); 结合(6); 现在(7); 多(8)
8707,348,38,15.53,0.4109,0.083333,0.011494,0.020115,0.008621,0.0,0.008621,职业(0); 工种(1); 选择(2); 多(3); 机会(4); 无限(5); 更(6); 盲(7); 盒里(8); 期待(9)
9112,866,70,20.41,0.2875,0.024249,0.013857,0.001155,0.001155,0.0,0.001155,电商(0); 价值(1); 数智新(2); 时代(3); 啦(4); 更(5); 吉林(6); 消费(7); 提升(8); 数智(9)
8226,116,50,4.42,0.2759,0.0,0.0,0.008621,0.0,0.008621,-0.008621,专业(0); 分享(1); 张(2); 雪峰(3); 推荐(4); 最全(5); 总结(6); mark(7); 轉發(8); 唉(9); 真(10); 后悔(11); 早(12)
7709,20,10,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,
8160,82,12,11.5,0.5,0.036585,0.0,0.012195,0.0,0.0,0.0,现在(0); 金融(1); 行业(2); 群里(3); 发出(4); pdf(5); 别管(6); 题目(7); 劝(8); 谨慎(9); 打开(10)
8882,128,30,6.87,0.1172,0.0,0.0,0.007812,0.03125,0.0,0.03125,无聊(0); good(1); 鼓掌(2); 赞(3); 鲜花(4); 抱抱(5); 嘻嘻(6); 打(7); call(8); 了解(9)
7780,52,26,4.0,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,
8169,70,32,4.31,0.2571,0.014286,0.0,0.0,0.014286,0.0,0.014286,雅鲁藏布江(0); 水电站(1); 超大(2); 工程(3); 即将(4); 上马(5); 赞(6); 出发(7); 咯(8); 1024(9); 雅鲁(10)
8489,174,18,16.28,0.6034,0.12069,0.057471,0.028736,0.017241,0.0,0.017241,编程(0); 文理(1); 多(2); 掌握(3); 一些(4); 文科生(5)
8475,198,13,23.38,0.3535,0.050505,0.010101,0.010101,0.005051,0.0,0.005051,微風(0); 回复(1); 大概(2); 流出(3); 咖啡(4); 支持(5); 表态(6); 截止(7)
37841,229,39,9.67,0.5371,0.074236,0.021834,0.026201,0.0,0.0,0.0,活下去(0); 得(1); 适应(2); 时代(3); 释永信(4)
8495,230,25,14.84,0.613,0.113043,0.026087,0.086957,0.008696,0.0,0.008696,文理(0); 个人(1); 选择(2); 重要(3); 大家(4); 才(5); 最(6); 关键(7)
8728,115,35,5.71,0.1217,0.0,0.0,0.0,0.034783,0.0,0.034783,good(0); 手指(1); 比心(2); 赞(3); 抱抱(4); 嘻嘻(5); doge(6); ds(7)
7973,269,90,5.34,0.2082,0.007435,0.0,0.003717,0.02974,0.0,0.02974,good(0); 哈哈(1); 赞(2); 微笑(3); 印度(4); 网友(5); 新闻联播(6); 微风(7); 666(8); 打(9); call(10); doge(11); 阿三(12)
8639,262,36,12.0,0.4313,0.064885,0.022901,0.01145,0.0,0.01145,-0.01145,生存(0); 法则(1); 如何(2); 成熟(3); 领导(4); 压力(5); 链接(6); 贵人(7); 单纯(8); 看看(9)
8178,45,9,7.33,0.3111,0.0,0.0,0.0,0.0,0.0,0.0,围观(0); 二哈(1); 话筒(2); 钱(3); 阴险(4); 馋嘴(5); 流汗(6); 费解(7); 9(8)
9143,278,23,20.09,0.3849,0.05036,0.0,0.017986,0.007194,0.0,0.007194,http(0); t(1); cn(2); 抱抱(3); 回头(4)
8309,758,42,29.71,0.4446,0.102902,0.007916,0.015831,0.002639,0.0,0.002639,小(0); 布(1); 助手(2); 深度(3); 格式(4); 生成(5); 满足(6); 需求(7); PPT(8); 功能(9); 打(10); 工人(11)
8213,120,34,5.94,0.125,0.0,0.0,0.0,0.016667,0.0,0.016667,微风(0); 无聊(1); good(2); 鲜花(3); 赞(4); 打(5); call(6); 允悲(7); 888(8); Repost(9)
9270,70,35,4.0,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,
7836,20,10,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,
8298,260,30,13.9,0.4154,0.076923,0.011538,0.015385,0.003846,0.0,0.003846,生存(0); 法则(1); 攻击(2); 中真(3); 遇到(4); 事(5); 能救(6); 手里(7); 业绩(8); 不可(9)
8779,307,17,32.76,0.5244,0.143322,0.006515,0.006515,0.003257,0.0,0.003257,吉林(0); 李子(1); 柒(2); 文化(3); 自然(4); 仿佛(5)
8076,267,18,27.06,0.2996,0.044944,0.003745,0.022472,0.011236,0.0,0.011236,博客(0); 中科大(1); 胡不归(2); 不会(3); 玩(4); jest(5); 豆瓣(6); 2015(7)
7691,109,16,11.31,0.5413,0.100917,0.0,0.027523,0.0,0.0,0.0,文科(0); 不是(1); 卷(2); g(3); 刘军洛(4); 轉發(5)
8190,576,9,110.0,0.0573,0.015625,0.0,0.0,0.0,0.0,0.0,山西(0); 教育(1); 推荐(2); 院校(3); 2025(4); 年(5); 五年制(6); 职业(7); 学校(8); 报考(9); 山西省(10); 中等职业(11)
8765,2668,130,32.79,0.1454,0.102699,0.026237,0.044978,0.002624,0.0,0.002624,卷(0); 丨(1); 日本(2); 死(3); 他们(4); 公平(5)
8815,19,10,4.2,0.1579,0.0,0.0,0.0,0.0,0.0,0.0,Repost(0)
32540,522,9,98.22,0.0709,0.015326,0.0,0.0,0.0,0.0,0.0,教育(0); 山西(1); 推荐(2); 院校(3); 2025(4); 年(5); 五年制(6); 职业(7); 学校(8); 报考(9); 山西省(10); 中等职业(11)
7642,38,10,7.1,0.1579,0.0,0.0,0.0,0.0,0.0,0.0,打(0); call(1)
37594,366,9,80.0,0.0984,0.0,0.0,0.0,0.0,0.0,0.0,院校(0); 专科(1); 山西(2); 教育(3); 推荐(4); 欢迎(5); 报考(6); 重庆(7); 建筑(8); 科技(9); 职业(10)
8772,43,22,4.0,0.0698,0.0,0.0,0.0,0.0,0.0,0.0,Mark(0)
37031,163,15,18.07,0.4969,0.07362,0.0,0.018405,0.0,0.0,0.0,G7(0); 小鹏(1); 工科(2); 女(3); 段子(4); 太(5); 00(6); 后(7); 手(8); 太强大(9); 库存(10); 惊艳(11); 清零(12); 更(13); 厉害(14)
37538,170,18,15.0,0.6529,0.111765,0.023529,0.023529,0.0,0.0,0.0,优势(0); 编程(1); 文理(2); 我们(3); 理科(4); 更(5); 多(6); 兴起(7); 只要(8)
7824,286,28,14.79,0.3846,0.01049,0.0,0.052448,0.013986,0.006993,0.006993,笑(0); 死(1); 尋找(2); 十八(3); 哈哈哈哈(4); 哈哈哈(5); 扫腿舞(6)
8572,41,13,5.23,0.2927,0.0,0.0,0.0,0.073171,0.0,0.073171,赞(0); 大学(1); 比(2); 分数线(3); 高(4)
37326,645,17,71.71,0.0512,0.0,0.0,0.0,0.0,0.0,0.0,院校(0); 专科(1); 山西(2); 教育(3); 推荐(4); 欢迎(5); 报考(6); 运城(7); 师范(8); 高等(9); 专科学校(10)
8018,937,22,91.23,0.0416,0.0,0.0,0.0,0.0,0.0,0.0,2025(0); 学校(1); 报考(2); 考生(3); 山西(4); 咨询会(5); 年(6); 五年制(7); 职业(8); 教育(9); 中职(10); 推荐(11); 欢迎(12)
8590,46,23,4.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,
8818,146,53,4.92,0.1712,0.006849,0.0,0.006849,0.027397,0.0,0.027397,good(0); 赞(1); doge(2); 无聊(3); 多所(4); 高校(5); 宣布(6); 延长(7); 研究生(8); 学制(9); 抱抱(10); 嗯(11); 哇(12); 了解(13)
8228,1681,101,28.71,0.2719,0.033314,0.003569,0.016062,0.003569,0.0,0.003569,日本(0); 美国(1); Finance(2); 鸟不飞(3); 韩国(4); 再造(5); 之功(6); 尊号(7); 亚(8); 国父(9)
7939,5594,2797,4.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,
22628,46,23,4.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,
7695,385,162,4.46,0.0961,0.023377,0.0,0.0,0.002597,0.0,0.002597,上海(0); 一切(1); 皆(2); 虹口(3); 伐(4); 一样(5); 内容(6); 创作(7); 抱(8); 一抱(9); 高级(10)
8539,407,25,23.72,0.1302,0.061425,0.0,0.007371,0.0,0.0,0.0,字幕组(0); 翻译(1); 允悲(2); 大(3); 爆君(4); 盖兆泉(5); 生物(6); 着急(7)
7506,180,15,19.93,0.5389,0.077778,0.027778,0.027778,0.005556,0.0,0.005556,666(0); 拳头(1); 支持(2); 前进(3); 动力(4); 此次(5); 对话(6); 充分(7)
8037,100,50,4.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,
38979,621,42,24.19,0.4493,0.05475,0.019324,0.040258,0.00161,0.00161,0.0,中国(0); 印度(1); 德国(2); 我们(3); 一样(4)
8331,198,99,4.0,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,
8032,422,211,4.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,
7682,33,17,3.94,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,178(0)
8206,4257,185,37.25,0.0759,0.073056,0.012215,0.015504,0.005168,0.000235,0.004933,大(0); 分析(1); 搜(2); 岁(3); 拿到(4); offer(5); 国企(6)
8327,153,10,23.8,0.3529,0.084967,0.0,0.078431,0.0,0.0,0.0,发明(0); 有效(1); 降低(2); 互动(3); 频率(4); 方法(5); 就是(6); 各位(7); 喷法(8); 路数(9)
32645,450,9,99.11,0.0822,0.017778,0.0,0.0,0.0,0.0,0.0,教育(0); 学校(1); 山西(2); 推荐(3); 院校(4); 2025(5); 年(6); 五年制(7); 职业(8); 报考(9); 山西省(10); 中等职业(11); 技工(12)
8441,70,35,4.0,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,
8052,158,79,4.0,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,
8126,354,72,8.17,0.3559,0.042373,0.011299,0.031073,0.019774,0.0,0.019774,卷(0); 赞(1); 反内卷(2); 提高(3); 自然(4); 工资(5); 成本(6)
8046,256,18,21.89,0.3086,0.035156,0.003906,0.003906,0.003906,0.0,0.003906,员(0); 工种(1); 消防(2); 消防员(3); 新增(4); 职业(5); 下(6); 4(7); 救援(8); 森林(9); 话筒(10)
8867,476,129,6.37,0.229,0.056723,0.023109,0.018908,0.016807,0.0,0.016807,真的(0); 越来越(1); 自豪(2)
7784,257,47,9.36,0.5331,0.042802,0.015564,0.023346,0.003891,0.0,0.003891,作揖(0); 掏钱(1); 就是(2); 情况(3)
8466,24,12,4.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,
8736,94,33,4.76,0.2234,0.010638,0.0,0.0,0.021277,0.0,0.021277,good(0); 微笑(1); 心(2); 赞(3); 嘻嘻(4); 善意(5); 互动(6); 里(7); 流动(8); 起来(9); 抱(10)
6548,58,21,6.29,0.0862,0.0,0.0,0.0,0.0,0.0,0.0,白银区(0); 检察院(1)
8432,25,9,5.11,0.36,0.04,0.0,0.0,0.0,0.0,0.0,世界(0); 烦心(1); 事(2); 真不少(3)
8734,21,9,4.22,0.4286,0.047619,0.0,0.047619,0.0,0.0,0.0,印象(0); 笔记(1); 稳(2)
8281,164,72,4.54,0.1524,0.0,0.006098,0.0,0.0,0.0,0.0,关注(0); 聚焦(1); 大学生(2); 喜爱(3); 雇主(4); 品牌(5); 人才(6); 战略(7); 趋势(8); 人才需求(9); 校企(10); 合作(11); 参会(12)
54269,671,30,37.37,0.076,0.104322,0.0,0.0,0.0,0.0,0.0,作物(0); 一粒(1); 种子(2); 万亩(3); 金黄(4); 实验室(5); 基因图谱(6); 乡村(7); 振新(8); 田野(9)
9249,20,10,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,
7661,72,29,4.76,0.2778,0.0,0.013889,0.013889,0.0,0.0,0.0,大家(0); 明白(1); 晚(2); 雅鲁藏布江(3); 下游(4); 水电工程(5); 开工(6); a(7); 股老(8); 司机(9)
8188,191,19,17.26,0.4346,0.08377,0.020942,0.031414,0.005236,0.0,0.005236,直播(0); 情感(1); 互动(2); 表达(3); 强大(4); 复杂(5); 厉害(6); 还(7); 交流(8)
8749,86,15,10.4,0.7093,0.104651,0.011628,0.034884,0.0,0.0,0.0,特朗普(0); 后续(1); 关注(2); 这些(3); 谱(4); 继续(5); good(6); 越(7); 想法(8); 早就(9); 赶不上趟(10); 希望(11)
7852,115,18,11.28,0.5913,0.052174,0.008696,0.017391,0.0,0.0,0.0,good(0); 就是(1); 相关(2); 超话(3); 交通(4); 翻译成(5); 政策性(6); 语言(7); 人民(8); 群众(9); 获得(10)
8919,41,11,6.91,0.5366,0.02439,0.0,0.04878,0.0,0.0,0.0,懂(0); 超级(1); 个体(2); 下(3); 内容(4); 既(5); 建议(6); DeepSeek(7)
7447,3243,79,66.1,0.0416,0.095899,0.019735,0.02436,0.0,0.0,0.0,虚拟(0); 行业(1); 20(2); 年(3); 赛道(4); 我们(5); 赚(6)
7560,60,10,9.7,0.45,0.016667,0.0,0.0,0.0,0.0,0.0,老(0); 品牌(1); 值得(2); 信赖(3); 二哈(4); 厚积薄发(5); 人民日报(6); 对话(7); 长城汽车(8); 魏(9); 建军(10); 反正(11)
7647,157,12,23.0,0.5032,0.076433,0.038217,0.012739,0.0,0.0,0.0,这些(0); 问题(1); 倒掉(2); 看起来(3); 似乎(4); 排放(5); 2016(6); 年内(7); 卡(8); 工厂(9)
8892,39,18,4.39,0.2821,0.0,0.0,0.0,0.0,0.0,0.0,Repost(0); 投资(1); 英(2); 伟达(3); 近期(4); 新高(5)
37904,199,41,7.83,0.3317,0.025126,0.0,0.01005,0.0,0.0,0.0,英特尔(0); 宣布(1); 后(2); 股价(3); 暴跌(4); 超(5); 8%(6)
7693,124,14,17.29,0.75,0.064516,0.016129,0.016129,0.024194,0.0,0.024194,长城汽车(0); 长城(1); good(2); 搜(3); 分析(4); 努力(5); 不断进步(6); 咱们(7); 真的(8)
7518,66,28,4.68,0.2879,0.030303,0.0,0.015152,0.030303,0.0,0.030303,皇天(0); 不负(1); 有心人(2); 越来越(3); 值得(4); 信赖(5); 一定(6); 长城汽车(7); 棒(8); 恭喜(9); 长城(10)
8407,322,31,17.65,0.3634,0.040373,0.0,0.024845,0.0,0.0,0.0,黑粉(0); 王一博(1); 侵权(2); 道歉(3); 公开(4); 案底(5)
8404,82,26,5.15,0.122,0.0,0.0,0.0,0.0,0.0,0.0,微风(0); 允悲(1); 鲜花(2); 抱抱(3); good(4); 嘻嘻(5)
8547,58,29,4.0,0.0345,0.0,0.0,0.0,0.0,0.0,0.0,
8197,65,27,4.59,0.2615,0.015385,0.0,0.0,0.0,0.0,0.0,印度(0); 中国(1); 微笑(2); 神马(3); doge(4); 印度人(5); 思考(6)
7582,247,83,5.47,0.2753,0.020243,0.0,0.016194,0.004049,0.0,0.004049,努力(0); 对得起(1); 长城(2); 一名(3); 号(4); 汽车(5); 长城汽车(6)
8434,22,11,4.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,
8191,767,56,21.12,0.1982,0.067797,0.04824,0.052151,0.003911,0.001304,0.002608,允悲(0); 想起(1); 之前(2); 互联网(3); 公司(4); 开人(5); 中层(6); 设计(7)
8107,2027,166,16.98,0.1682,0.020227,0.006907,0.03404,0.005427,0.001973,0.003453,紫玉(0); 恶嬷(1); 郑朋(2); 泪(3)
8361,2325,132,27.47,0.0963,0.050753,0.00043,0.060215,0.0,0.00086,-0.00086,失眠(0); 狸(1); 完全(2); gpt(3); 清理(4)
8535,112,14,15.71,0.4286,0.035714,0.017857,0.0,0.0,0.0,0.0,模块(0); 美国(1); 科技(2); 竞争(3); 最高点(4); 全力以赴(5); 力争(6); 拿下(7); 全力(8); 硬件(9); 需求(10); 大(11); 直到(12); 拼出(13)
8168,28,14,4.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,
8688,52,26,4.0,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,
24681,909,34,44.79,0.0715,0.105611,0.015402,0.044004,0.0,0.0,0.0,他们(0); 就是(1); 美国(2); 无论(3); 干什么(4); 看起来(5); 乱烘烘(6); 整齐划一(7); 集中(8); 领导(9)
36879,216,26,12.81,0.4444,0.046296,0.00463,0.009259,0.00463,0.0,0.00463,4(0); 加(1); 博士(2); 协和(3); 3(4); 直接(5); 其实(6)
8549,329,102,5.7,0.2067,0.015198,0.0,0.00304,0.0,0.018237,-0.018237,捂(0); 嘴(1); 哭(2); 再次(3); 涉黄(4); 曝(5); boss(6); 直聘(7); 超话(8); 作为(9); 公众(10); 平台(11)
37495,173,26,11.77,0.3642,0.023121,0.057803,0.023121,0.011561,0.0,0.011561,物(0); 联网(1); good(2); 老公(3); 小米(4); 推动(5); 中国(6); 行业(7); 高质量(8); 健康(9); 我们(10)
8136,67,28,4.79,0.2836,0.0,0.0,0.0,0.0,0.0,0.0,经济(0); 规律(1); 反内卷(2); 饭桶(3); 缩(4); 庚白星君(5); 解读(6); 反内(7); 卷(8); A股(9); 牛市(10); 发动机(11); 1024(12)
8378,87,15,8.13,0.2184,0.011494,0.0,0.011494,0.183908,0.0,0.183908,赞(0); good(1); 中国(2); 寻常(3); 繁荣(4); 允悲(5); 只(6); 喜欢(7); 加班(8); 996(9); 福报(10)
5397,21,10,4.2,0.2381,0.0,0.0,0.0,0.0,0.0,0.0,doge(0)
8702,288,21,21.9,0.4549,0.114583,0.006944,0.027778,0.003472,0.003472,0.0,天王(0); 时代(1); 土星(2); 思维(3); 水瓶(4); 就是(5); 宇宙(6); 人性(7); 当(8)
8842,142,16,15.0,0.5423,0.098592,0.007042,0.007042,0.0,0.0,0.0,资金(0); 杠杆(1); 主要(2); 行情(3); 场外(4); 2015(5); 年(6); 明显(7); 高(8); 涌入(9); 推动(10)
9197,134,17,13.59,0.7239,0.089552,0.044776,0.037313,0.007463,0.0,0.007463,医疗(0); 医生(1); 黄牛(2); 希望(3); 以后(4); 越来越(5); 能(6); 简单(7)
8788,118,20,9.45,0.4915,0.016949,0.0,0.008475,0.0,0.0,0.0,熬(0); 六年(1); 笑(2); 不语(3); 债券(4); 投资(5); 笔记(6); 身体(7)
8503,220,42,8.95,0.5227,0.05,0.004545,0.013636,0.004545,0.0,0.004545,传播(0); 能(1); 疑问(2); 再(3); 吃瓜(4); 群众(5)
8726,1069,54,31.46,0.0412,0.076707,0.025257,0.000935,0.0,0.000935,-0.000935,政治(0); 地方(1); 政府(2); 几个(3); 亿(4); 投资(5); 行为艺术(6); 露阴癖(7); 败(8); 干净(9); 大(10); 几千(11)
37299,57,13,6.62,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,自主(0); 创业(1); 独立(2); 更生(3); 债见(4); 艹(5); 八大(6); 山债(7)
8587,108,33,5.55,0.25,0.009259,0.0,0.0,0.018519,0.0,0.018519,允悲(0); 鲜花(1); good(2); 嘻嘻(3); 抱抱(4); 打(5); call(6); 赞(7); 888(8); 足以(9); 反映(10); 平台(11); 监管(12)
8986,117,34,5.91,0.3932,0.034188,0.008547,0.017094,0.008547,0.0,0.008547,更(0); 老板(1); 原来(2); 才(3); 了解(4)
8692,194,14,22.43,0.5619,0.056701,0.010309,0.030928,0.015464,0.005155,0.010309,日本(0); 沈逸(1); 老师(2); 杨笠(3); 代表(4); 那群(5); 大小(6)
37483,101,11,14.45,0.5545,0.069307,0.0,0.029703,0.029703,0.0,0.029703,专业(0); 学校(1); 更(2); 选(3); 重要(4); 盲目(5); 冲(6); 专科(7); 填报(8); 批(9); 保(10); 想要(11); 别(12)
37482,78,18,7.5,0.2821,0.064103,0.0,0.0,0.064103,0.0,0.064103,美好(0); 一天(1); 从悦读(2); 开始(3); 轉發(4); 清凉(5); 一夏(6); 铁轨(7); 少侠(8); 头顶(9); 烈日(10); 脚(11); 踩(12); 烫(13)
8036,222,111,4.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,
37272,40,10,7.5,0.675,0.075,0.0,0.025,0.0,0.0,0.0,下马(0); 一龙(1); 不能(2); 人家(3); 没钱(4); doge(5); 打脸(6); 真快(7); 最有(8)
8390,28,14,4.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,
7668,176,16,19.5,0.4545,0.113636,0.045455,0.011364,0.0,0.0,0.0,互联网(0); 生活(1); 更(2); 便利(3); 改变(4); 带来(5); 普及(6); 变化(7); 活力(8); 更加(9)
8512,93,14,12.0,0.6882,0.032258,0.0,0.0,0.0,0.0,0.0,大同(0); 煤(1); 中国(2); 很多(3); 能工巧匠(4); 现阶段(5); 我国(6); 70%(7); 石油(8)
8372,188,28,11.46,0.3032,0.053191,0.026596,0.015957,0.005319,0.0,0.005319,中国(0); 大量(1); 水电(2); 光电(3); 风电(4); 潮汐(5); 电等(6); 绿色(7); 能源(8); 从而(9)
8059,135,14,15.93,0.5926,0.066667,0.0,0.044444,0.007407,0.0,0.007407,女性(0); 月经(1); 叫(2); 例假(3); 却(4); 放假(5); 她们(6); 思想(7)
8414,1305,46,46.24,0.0774,0.087356,0.0,0.011494,0.0,0.0,0.0,股价(0); 微软(1); 保住(2); 一旦(3); 联系(4); 莫非(5); 托(6)
8218,18,9,4.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,
7501,4488,328,23.8,0.0771,0.065062,0.007799,0.048351,0.000446,0.0,0.000446,日本(0); 净资产(1); 别(2); 衰落(3); 年(4); 增长(5)
9187,466,52,14.94,0.4206,0.158798,0.017167,0.064378,0.002146,0.0,0.002146,方便(0); 现在(1); 感觉(2); 医生(3); 越来越(4); 真的(5); 一些(6)
9030,97,12,13.42,0.3711,0.082474,0.0,0.0,0.051546,0.0,0.051546,美好(0); 一天(1); 从悦读(2); 开始(3); 湖南人(4); 省内(5); 可刷(6); 社保卡(7); 住(8); 酒店(9); 蚊虫(10); 宠儿(11); 瑟瑟(12)
8691,61,28,4.57,0.2131,0.016393,0.0,0.016393,0.0,0.0,0.0,Repost(0); 纪元(1); 编程(2); Notion(3)
8224,467,66,11.61,0.3191,0.070664,0.010707,0.027837,0.002141,0.002141,0.0,大(0); 国内(1); 居民(2); 储蓄(3); 萧条(4); 问题(5)
8554,534,48,18.08,0.4251,0.09176,0.022472,0.024345,0.005618,0.0,0.005618,文科(0); 是不是(1); 就是(2); 理科(3); 学(4)
8096,74,22,6.14,0.4459,0.054054,0.0,0.0,0.013514,0.0,0.013514,美国(0); 挺(1); 期待(2); 科技(3); 最终(4); 研发(5); 正(6); 开发(7); 吃(8); 搞(9)
8237,197,22,14.55,0.5381,0.091371,0.015228,0.025381,0.010152,0.0,0.010152,乌克兰(0); 俄罗斯(1); 美国(2); 沉默(3); 大多数(4)
7596,18,9,4.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,码住(0)
8311,702,43,26.79,0.4259,0.095442,0.004274,0.032764,0.005698,0.002849,0.002849,小(0); 布(1); 助手(2); 功能(3); 自动(4); 报告(5); PPT(6); 能(7); 生成(8)
8682,27,14,3.86,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,分享(0)
8592,44,22,4.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,
7791,157,28,10.68,0.414,0.063694,0.019108,0.038217,0.006369,0.0,0.006369,离职(0); 考虑(1); 激烈(2); 选择(3); 谨慎(4); 稳定(5); 更(6); 重要(7); 市场竞争(8); 竞争(9); 留住(10); 轻易(11)
8696,755,30,40.33,0.1907,0.083444,0.018543,0.037086,0.001325,0.007947,-0.006623,算命(0); 专业(1); 只有(2); 一切(3); 生存(4); 奔波(5)
8246,43,18,4.5,0.3023,0.023256,0.0,0.0,0.023256,0.0,0.023256,新鲜(0); 嘎嘎(1); 好吃(2); 挺(3); 抱抱(4); 支持(5); 一下(6)
